"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","recursos_de_partido_politico","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","situacao"
2006,10801,"ARISTIDES GIRARDI","PR","PSDB",4,4,7825.5,1956.38,825.5,4000,3000,0,0,30,30,7821.29,260.71,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ECONOMISTA","nao_eleito"
2006,10801,"GERALDO FERREIRA DOS PASSOS","RS","PSC",6,6,9900,1650,0,4900,0,5000,0,38,37,9600,252.63,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2006,10801,"JOAQUIM QUINTILIANO DA FONSECA JUNIOR","BA","PSB",11,10,30841.13,2803.74,0,1000,2000,23270,4571.13,18,18,30788.45,1710.47,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR","nao_eleito"
2006,10803,"EUCLIDES FRANCISCO","RS","PSC",3,3,742.52,247.51,0,0,0,742.52,0,15,12,717.36,47.82,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES","nao_eleito"
2006,10804,"JEANE ALVES CRUZ MORAIS","BA","PSB",11,11,13710,1246.36,0,2410,5900,1000,4400,32,30,13186.37,412.07,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO","nao_eleito"
2006,10805,"EDSON LUIZ RAMOS DANTAS","BA","PSB",13,13,62925,4840.38,5325,1800,14300,41500,0,38,34,54277.98,1428.37,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR","nao_eleito"
2006,10806,"GILZETE DA SILVA MOREIRA","BA","PSB",29,28,29829.02,1028.59,4266,7872.62,4800,12890.4,0,43,42,28096.02,653.4,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2006,10806,"VILNEI OLIVEIRA DA SILVA","RS","PSC",2,2,2885,1442.5,2885,0,0,0,0,2,2,2885,1442.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2006,10807,"AGIS CARAIBA DOS SANTOS","RS","PSC",1,1,1700,1700,0,0,0,1700,0,8,8,1697.92,212.24,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","nao_eleito"
2006,10807,"LÍDICE DA MATA E SOUZA","BA","PSB",73,67,268332.7,3675.79,35277.7,25430,95000,12625,1e+05,175,158,266545.13,1523.12,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO","eleito"
2006,10808,"EDIVALDO PINTO DE SOUZA","BA","PSB",2,2,300,150,300,0,0,0,0,2,2,300,150,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SEPARADO(A) JUDICIALMENTE","OUTROS","nao_eleito"
2006,10808,"ELIAS DE MELO DOMINGUES","RS","PSC",10,10,5351.2,535.12,0,1571,0,3780.2,0,43,36,5318.95,123.7,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","TÉCNICO EM AGRONOMIA E AGRIMENSURA","nao_eleito"
2006,10809,"TADEU RIBEIRO SANCHES","BA","PSB",2,2,300,150,300,0,0,0,0,2,2,300,150,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2006,10814,"AIRTON CORREA DOS SANTOS","RS","PHS",1,1,12,12,0,0,0,12,0,1,1,12,12,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS","nao_eleito"
2006,10815,"ADEMIR WILSON DE CESARO","RS","PHS",15,15,16220,1081.33,0,5850,5400,550,4420,33,26,12333.32,373.74,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2006,10816,"MAURO SIPRIANO NUNES DOS SANTOS","RS","PHS",4,4,376.65,94.16,0,0,0,376.65,0,9,7,360.17,40.02,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","OUTROS","nao_eleito"
2006,10819,"CLAUDIO ALMIR FALCAO DO SANTOS","RS","PHS",1,1,31,31,0,0,0,31,0,1,1,31,31,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2006,10820,"JAIR CARLINHOS LAUXEN","RS","PHS",1,1,500,500,0,500,0,0,0,13,13,498.48,38.34,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2006,10821,"NIVEO CESAR FRIEDRICH","RS","PHS",13,13,26265,2020.38,0,6500,500,19265,0,126,117,37714.64,299.32,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","EMPRESÁRIO","nao_eleito"
2006,10822,"LAUREA MARTINS XAVIER","RS","PHS",3,3,760,253.33,0,500,200,60,0,30,22,2220.45,74.02,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2006,10824,"ADAO MOACIR GEGLER","RS","PTC",5,5,575,115,0,0,0,575,0,17,13,436.49,25.68,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","DIVORCIADO(A)","EMPRESÁRIO","nao_eleito"
2006,10824,"FRANCISCO IVANILDO VIEIRA DE MELO","SP","PMN",4,3,3100,775,0,0,0,3100,0,13,12,3082.57,237.12,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","nao_eleito"
2006,10825,"JOEL HURTADO SIERRA","SP","PMN",1,1,200,200,0,200,0,0,0,1,1,200,200,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","OUTROS","nao_eleito"
2006,10826,"JOAO ALCANTARA CINTAS","SP","PMN",6,5,1314.2,219.03,0,0,550,764.2,0,6,6,1273,212.17,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","AGENCIADOR DE PROPAGANDA","nao_eleito"
2006,10828,"CARLOS AUGUSTO ALVES SANTANA","RJ","PT",18,18,396900,22050,0,122900,255000,19000,0,81,79,389175.74,4804.64,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","FERROVIÁRIO","eleito"
2006,10828,"VANDERLINO BATISTA MACHADO","SP","PMN",5,5,1481.46,296.29,125,600,0,756.46,0,10,9,1456.58,145.66,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS","nao_eleito"
2006,10829,"ANTONIO FLAVIO DE FAZIO","SP","PMN",1,1,600,600,0,0,0,600,0,9,9,599.99,66.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO","nao_eleito"
2006,10829,"JULIO CESAR RIBEIRO DA SILVA","RJ","PT",1,1,81,81,0,81,0,0,0,1,1,80,80,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","SOLTEIRO(A)","FIANDEIRO, TECELÃO, TINGIDOR E ASSEMELHADOS","nao_eleito"
2006,10829,"ONYX DORNELLES LORENZONI","RS","PFL",35,33,542432.79,15498.08,15000,4700,469475.84,8206.95,45050,817,591,472259.02,578.04,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VETERINÁRIO","eleito"
2006,10830,"ALBERTO LUCIO VALENTIM DE SOUZA","RJ","PT",1,1,300,300,300,0,0,0,0,1,1,300,300,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO","nao_eleito"
2006,10830,"JOSE DOS REIS MACHADO","SP","PMN",3,3,809.06,269.69,0,0,0,809.06,0,7,7,809.06,115.58,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL","nao_eleito"
2006,10831,"LEDIR BASTOS SILVESTRE","RJ","PT",3,3,2050,683.33,0,1050,0,1000,0,8,6,2027.06,253.38,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","COMERCIANTE","nao_eleito"
2006,10831,"SEBASTIAO MARTINS DE AZEVEDO","SP","PMN",4,4,1040,260,0,0,0,1040,0,2,2,620,310,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","GERENTE","nao_eleito"
2006,10832,"FRANCISCO JOSE D'ANGELO PINTO","RJ","PT",52,52,438943.42,8441.22,0,80476.75,358466.67,0,0,79,73,425396.55,5384.77,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MÉDICO","eleito"
2006,10832,"LUCAS ALBANO RIBEIRO DOS SANTOS","SP","PMN",2,2,1265,632.5,765,0,0,500,0,2,2,1265,632.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","nao_eleito"
2006,10833,"EDSON SANTOS DE SOUZA","RJ","PT",44,43,166210,3777.5,810,30400,130000,5000,0,80,77,173122.42,2164.03,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","VEREADOR","eleito"
2006,10834,"LUIZ SERGIO NOBREGA DE OLIVEIRA","RJ","PT",30,25,787565,26252.17,4765,11400,771400,0,0,209,159,701523.88,3356.57,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DEPUTADO","eleito"
2006,10835,"ALCIDES RODRIGUES CINTRA","SP","PMN",1,1,1380,1380,0,0,0,1380,0,1,1,1380,1380,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO FEDERAL","nao_eleito"
2006,10835,"MARIA APARECIDA DIOGO BRAGA","RJ","PT",49,48,210709,4300.18,5419,46490,145000,13800,0,133,117,205568.66,1545.63,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","eleito"
2006,10835,"NEOLANGE CULAU BRANDÃO","RS","PP",36,33,36432.36,1012.01,2476.98,18723.98,3100,12131.4,0,118,88,35690.5,302.46,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","AGRICULTOR","nao_eleito"
2006,10836,"GILMAR TIETBOHL RODRIGUES","RS","PP",11,10,105752.46,9613.86,2476.98,2400,90875.48,10000,0,196,175,98290.42,501.48,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SEPARADO(A) JUDICIALMENTE","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","nao_eleito"
2006,10837,"CÁSSIO SANTOS MACHADO","BA","PV",4,4,3350,837.5,0,0,0,3350,0,10,10,3350,335,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO","nao_eleito"
2006,10837,"JOÃO CARLOS CAVALHEIRO NEDEL","RS","PP",20,20,157797.57,7889.88,0,9800,141497.57,6500,0,393,305,153813.15,391.38,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","CONTADOR","nao_eleito"
2006,10837,"WILSON DIAS RIBEIRO","SP","PMN",1,1,100,100,0,100,0,0,0,2,2,100.38,50.19,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","OUTROS","nao_eleito"
2006,10838,"EDIGAR EVANGELISTA DOS ANJOS","BA","PV",6,6,9720,1620,0,3800,3720,2200,0,23,23,9695.43,421.54,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","CANTOR E COMPOSITOR","nao_eleito"
2006,10838,"JOSE EDUARDO DA SILVA","SP","PMN",6,5,2200,366.67,0,1050,0,1150,0,18,17,2199.49,122.19,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL","nao_eleito"
2006,10838,"VILSON LUIZ COVATTI","RS","PP",125,120,307890.4,2463.12,6792.18,10000,148154.59,142943.63,0,212,169,280425.37,1322.76,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2006,10839,"JOSÉ ALVES SECUNDO","BA","PV",10,10,26899.45,2689.95,0,1300,0,25599.45,0,112,100,26346.04,235.23,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO","nao_eleito"
2006,10839,"JOSÉ OTÁVIO GERMANO","RS","PP",100,95,615078.98,6150.79,2442.98,130109,482527,0,0,422,369,536452.62,1271.21,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2006,10839,"ZAQUEU DA SILVA TEIXEIRA","RJ","PT",35,35,55687.98,1591.09,0,26306.96,14381.02,15000,0,53,35,45368.78,856.01,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","POLICIAL CIVIL","nao_eleito"
2006,10840,"ALVARO FREIRE DA MOTTA","RJ","PT",4,4,9100,2275,400,4700,0,4000,0,2,2,1450,725,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO","nao_eleito"
2006,10840,"JOSÉ CARLOS BRITO LACERDA","BA","PV",1,1,900,900,0,900,0,0,0,1,1,900,900,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","COMERCIANTE","nao_eleito"
2006,10840,"MARCELO REVOREDO","SP","PMN",1,1,75,75,0,0,0,75,0,2,2,75.28,37.64,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA","nao_eleito"
2006,10841,"APOSTOLOS CHRISTOS GEORGOPOULOS","SP","PMN",6,6,1620,270,0,540,600,480,0,14,13,1619.65,115.69,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADMINISTRADOR","nao_eleito"
2006,10841,"ERICO DA SILVA RIBEIRO","RS","PP",50,37,361023.87,7220.48,2442.98,142700,70883.25,144997.64,0,321,278,332070.29,1034.49,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","DEPUTADO","nao_eleito"
2006,10841,"JORGE RICARDO BITTAR","RJ","PT",139,117,655624.05,4716.72,2366.67,77500,575757.38,0,0,197,179,632854.29,3212.46,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO","eleito"
2006,10841,"JOSÉ BARBOSA FILHO","BA","PV",6,6,7900,1316.67,0,1000,0,6900,0,22,22,7900,359.09,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","nao_eleito"
2006,10841,"JOSÉ FERREIRA MARTINS","PR","PSC",1,1,2700,2700,0,0,0,2700,0,6,6,2695.2,449.2,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SEPARADO(A) JUDICIALMENTE","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES","nao_eleito"
2006,10842,"ANTONIO CARLOS SILVA BISCAIA","RJ","PT",15,14,199500,13300,0,55600,1e+05,43900,0,134,104,182454.4,1361.6,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","nao_eleito"
2006,10842,"ARNALDO GERMANO ETCHALUS","RS","PP",1,1,2476.98,2476.98,2476.98,0,0,0,0,1,1,2476.98,2476.98,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","VIÚVO(A)","ADMINISTRADOR","nao_eleito"
2006,10842,"EDSON GONÇALVES DUARTE","BA","PV",29,28,60896.27,2099.87,0,20675.53,24800,15420.74,0,118,72,46152.35,391.12,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","eleito"
2006,10842,"FRANCISCO MENDES FEITOZA","SP","PMN",3,3,830,276.67,0,500,0,330,0,4,4,830,207.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","MESTRE E CONTRAMESTRE DE EMBARCAÇÃO","nao_eleito"
2006,10843,"ANTONIO JOSE DE SOUZA","SP","PMN",8,8,3014.99,376.87,0,1184,1500,330.99,0,45,37,2911.69,64.7,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","nao_eleito"
2006,10843,"PAULO RICARDO DE SOUZA IDIART","RS","PP",1,1,2476.98,2476.98,2476.98,0,0,0,0,1,1,2476.98,2476.98,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","nao_eleito"
2006,10844,"ANDRE MAGALHAES BARROS","RJ","PT",10,10,9300,930,1600,4700,0,3000,0,17,17,8422.08,495.42,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO","nao_eleito"
2006,10844,"ANTONIO JOSE DO NASCIMENTO","SP","PMN",1,1,500,500,0,0,0,500,0,1,1,500,500,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","OUTROS","nao_eleito"
2006,10844,"LUIZ CARLOS TRAMONTINI","RS","PP",13,11,24588.68,1891.44,2442.98,12073.3,9022.4,1050,0,69,59,24534.86,355.58,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE","nao_eleito"
2006,10845,"AMARO DOS SANTOS FILHO","BA","PV",5,5,2000,400,0,0,0,2000,0,16,16,1996.73,124.8,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL","nao_eleito"
2006,10845,"CARLOS ALBERTO IVANIR DOS SANTOS","RJ","PT",25,24,6175,247,125,6000,50,0,0,60,48,5896.79,98.28,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PEDAGOGO","nao_eleito"
2006,10845,"JOSE OSVALDO ALVES","SP","PMN",2,2,1220,610,0,0,0,1220,0,4,4,870,217.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE","nao_eleito"
2006,10845,"RENATO DELMAR MOLLING","RS","PP",32,31,162165.28,5067.66,18507.98,1442.02,142215.28,0,0,119,109,150147.93,1261.75,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","eleito"
2006,10846,"ADELMO ALMEIDA DE MENEZES","BA","PV",2,2,2800,1400,0,0,0,2800,0,5,5,2800,560,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL","nao_eleito"
2006,10846,"CARLOS ROBERTO FERREIRA","RJ","PT",12,12,24056.5,2004.71,1506.5,19550,3000,0,0,22,18,18816.13,855.28,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","nao_eleito"
2006,10846,"DENIS DIB","RS","PP",7,6,11892.98,1699,2442.98,2150,0,7300,0,45,37,11862.62,263.61,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","nao_eleito"
2006,10846,"NEUSA DOS ANJOS RUOTOLO","SP","PMN",4,4,819,204.75,0,0,0,819,0,7,6,798.14,114.02,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL","nao_eleito"
2006,10847,"IMIDIO JOSÉ GOBBI","RS","PP",26,22,29278.78,1126.11,2476.98,0,0,26801.8,0,29,29,29278.78,1009.61,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE","nao_eleito"
2006,10847,"SILVIA REGINA MONTEIRO DE LIMA BASSETTO","SP","PMN",2,2,900,450,0,300,600,0,0,2,2,900,450,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR","nao_eleito"
2006,10848,"JONES CESAR GUIMARAES","RJ","PT",12,11,11225,935.42,4700,5000,0,1525,0,20,19,10452.38,522.62,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","nao_eleito"
2006,10848,"JOSE MAURICIO FERREIRA","SP","PMN",2,2,750,375,600,0,0,150,0,2,2,750,375,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO MUNICIPAL","nao_eleito"
2006,10848,"RANGEL DE CAMARGO RODRIGUES","RS","PP",11,7,9984.98,907.73,2476.98,1150,5000,1358,0,62,53,9877.22,159.31,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO","nao_eleito"
2006,10849,"ANTONIO FERNANDO RANGEL DOS SANTOS","RJ","PT",3,3,1724,574.67,400,0,0,1324,0,2,2,1735.75,867.88,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","COMERCIANTE","nao_eleito"
2006,10849,"CLOVES LISBOA MEDEIROS","SP","PMN",6,6,1080,180,550,300,0,230,0,18,15,1088.78,60.49,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","nao_eleito"
2006,10850,"JOSE DE CASTRO VIANA","RJ","PT",5,5,4260,852,4100,0,0,160,0,3,3,4100,1366.67,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","nao_eleito"
2006,10850,"LUIS CARLOS HEINZE","RS","PP",208,196,994414.59,4780.84,0,185094.54,804562.6,4757.45,0,927,819,890467.81,960.59,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO","eleito"
2006,10851,"FRANCISCO HERONIDES FERREIRA DE FARIAS","SP","PMN",4,4,1280,320,0,0,0,1280,0,28,28,1273.77,45.49,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","ENCANADOR, SOLDADOR, CHAPEADOR E CALDEIREIRO","nao_eleito"
2006,10851,"MÁRIO AUGUSTO RIBAS DO NASCIMENTO","RS","PP",17,16,59552.97,3503.12,2492.98,25360,23699.99,8000,0,58,53,59515.64,1026.13,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO","nao_eleito"
2006,10852,"ANDRE INACIO DOS SANTOS","RJ","PT",13,12,22271.5,1713.19,3921.5,2050,16300,0,0,37,34,21832.12,590.06,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR","nao_eleito"
2006,10852,"MARCUS ANTONIO D'ARRIGO","RS","PP",13,13,79072.98,6082.54,2476.98,500,69700,6396,0,58,56,77394.98,1334.4,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR","nao_eleito"
2006,10853,"GILVAN ROBERTO FONTOURA","RS","PP",11,9,51976.98,4725.18,2476.98,0,26000,23500,0,75,61,41894.7,558.6,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MÉDICO","nao_eleito"
2006,10854,"LUCIANO RAMOS BARROS","RS","PP",3,3,3016.98,1005.66,2476.98,510,0,30,0,15,12,3000.84,200.06,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO","nao_eleito"
2006,10855,"CARLOS ALBERTO MAGALHÃES DE ARAUJO","RS","PP",2,2,2500.98,1250.49,2476.98,0,0,24,0,3,2,2488.98,829.66,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL CIVIL","nao_eleito"
2006,10856,"JOSÉ ALFONSO EBERT HAMM","RS","PP",52,49,263600.1,5069.23,0,18600,220001.92,22555.2,2442.98,359,301,236291.68,658.19,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO","eleito"
2006,10856,"LUIZ CLAUDIO FERREIRA PINTO","RJ","PSB",11,11,11984,1089.45,0,2360,9624,0,0,16,12,10245.85,640.37,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL","nao_eleito"
2006,10857,"CARLOS HENRIQUE MANZANI","RJ","PSB",22,22,83035,3774.32,10550,20900,33885,15700,2000,135,94,73573.28,544.99,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","EMPRESÁRIO","nao_eleito"
2006,10857,"JOÃO CARLOS SALVADOR RODRIGUES","RS","PP",6,6,5168.71,861.45,2476.98,0,0,2691.73,0,9,7,4521.65,502.41,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL","nao_eleito"
2006,10858,"MAXIMILIANO SEVERO TEIXEIRA","RS","PP",6,6,3511.52,585.25,2476.98,0,1002.5,32.04,0,17,15,3486.82,205.11,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","nao_eleito"
2006,10858,"MIRANILDO CABRAL DA SILVA","RJ","PSB",9,9,11500,1277.78,0,4900,6600,0,0,7,6,10200,1457.14,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","FÍSICO","nao_eleito"
2006,10859,"JOSÉ DE SOUZA PINTO","BA","PAN",3,3,30188,10062.67,0,0,0,30188,0,13,12,30172.51,2320.96,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","VIÚVO(A)","MILITAR REFORMADO","nao_eleito"
